protein,det_rate_train_val,det_rate_test,log2_mean_train_val,log2_sd_train_val,log2_mean_test,log2_sd_test
TPO1,0.7613306541638759,0.8069151324651999,17.692877,1.1229672,17.951221,1.1524376
TPO2,0.8884795713328868,0.7377638078132016,20.467615,0.9740192,20.51355,0.9344746
TPO3,0.9809109176155392,0.9928154467894028,21.826252,0.5636553,21.86279,0.587624
TPO4,0.8865818263005135,0.8372249663224068,20.19643,1.0320369,20.203745,0.9918429
TPO5,0.7267247153382451,0.6598563089357881,18.942257,0.81676376,18.922394,0.79574543
TPP1,0.1681178834561286,0.14885496183206107,14.751838,1.0299262,14.760947,1.0124152
TPS1,0.9998883679392722,1.0,25.678505,0.6708871,25.828487,0.66152185
TPS2,0.9997767358785443,1.0,24.538174,0.7674435,24.697044,0.7278356
TPS3,0.9994418396963608,0.9995509654243376,23.644413,0.5981927,23.577631,0.5425414
TPT1,0.9756642107613307,0.9874270318814549,20.25749,0.5508035,20.377213,0.55951154
TRA1,0.9939718687206965,0.9964077233947014,21.604752,0.43806905,21.572777,0.40958253
TRE1,0.3302076356329538,0.3221823080377189,17.6834,1.0979694,17.715227,1.0554979
TRE2,0.4121455682071891,0.4822631342613381,16.80654,0.78192896,16.694418,0.7934007
TRF5,0.5010046885465506,0.5159407274360126,18.15665,1.068597,18.18069,1.0707781
TRI1,0.9194016521544988,0.8839245621912887,19.768763,0.7653673,19.680094,0.74824005
TRK1,0.0,0.0,,,,
TRL1,0.9860459924090199,0.9950606196677144,21.634657,0.32161796,21.61081,0.3314957
TRM1,0.9947532931457914,0.9977548271216884,22.358717,0.7107808,22.320639,0.6990082
TRM10,0.9648359008707301,0.9604849573417154,20.878647,0.57279855,20.88918,0.5900156
TRM11,0.8697253851306095,0.8116299955096542,22.163935,1.2211295,22.18434,1.2140558
TRM112,0.7383344496539406,0.7640323304894477,21.040432,1.1045189,21.148333,1.0689002
TRM12,0.7531815137307435,0.7334979793444095,19.15834,0.86978656,19.160011,0.83781075
TRM13,0.8674927439160527,0.8399191737763808,19.356081,1.2902986,19.251417,1.2222737
TRM2,0.9906229068988613,0.9948361023798833,22.104563,0.8658397,22.080025,0.83044845
TRM3,0.9869390488948426,0.9950606196677144,20.99452,0.70994043,20.967855,0.69840896
TRM44,0.9898414824737665,0.9934889986528963,21.342184,0.71586746,21.293098,0.69151044
TRM5,0.9804643893726278,0.9901212393354288,21.374254,0.59480745,21.39325,0.64728224
TRM7,0.7635632953784327,0.7680736416704086,18.734419,1.4548655,18.787403,1.4300013
TRM732,0.9645010046885466,0.9732824427480916,19.548391,0.80476433,19.598337,0.7870581
TRM8,0.9974324626032597,0.9982038616973506,22.810118,0.45859367,22.787523,0.44463363
TRM82,0.9842598794373744,0.9934889986528963,21.720306,0.61301005,21.725214,0.6358623
TRM9,0.9761107390042421,0.9840592725639874,20.135206,0.5044651,20.058002,0.53041756
TRP1,0.5194239785666444,0.5444544229905702,19.885532,1.1607157,20.043152,1.2666726
TRP2,0.9997767358785443,0.9997754827121689,24.338741,0.28379348,24.425482,0.2820276
TRP3,0.9992185755749051,0.9997754827121689,23.420082,0.5434517,23.380316,0.52437836
TRP4,0.9806876534940835,0.9939380332285586,21.591125,0.7073069,21.489996,0.6943149
TRP5,1.0,1.0,25.01999,0.4397556,24.98696,0.43569013
TRR1,1.0,1.0,26.079006,0.65215653,26.081312,0.6391063
TRR2,0.903103371288234,0.913336326897171,21.03133,1.0524255,20.787674,1.1729928
TRS120,0.983143558830096,0.9943870678042209,21.17311,0.3055277,21.154945,0.30868056
TRS130,0.9275507925876312,0.9018859452177818,19.050093,0.5202655,18.95117,0.50889546
TRS20,0.6457914713105604,0.5871127076784912,17.99378,1.4443165,18.148186,1.3925594
TRS23,0.9590310337128823,0.9515042658284688,19.758245,0.96159774,19.782969,0.97874033
TRS31,0.993636972538513,0.9970812752581949,21.734224,0.6258586,21.743872,0.6075758
TRS33,0.9722036168787676,0.9833857207004939,20.377054,0.7505218,20.253489,0.76115793
TRS65,0.4842598794373744,0.47058823529411764,17.439304,0.98754305,17.425196,0.9429652
TRS85,0.9505469970975664,0.9411764705882353,19.668901,1.1223719,19.67468,1.1171372
TRX1,0.9998883679392722,1.0,26.2581,1.3567362,26.444874,1.2456921
TRX2,1.0,1.0,27.28889,0.79613537,27.405367,0.883628
TRX3,0.9958696137530699,0.998652896273013,23.024185,1.0507452,23.060791,1.0400422
TRZ1,0.9726501451216789,0.9815895823978447,20.32879,0.4980688,20.306993,0.50117487
TSA1,1.0,1.0,29.048853,0.61875826,29.092756,0.65398276
TSA2,0.9841482473766465,0.9932644813650651,23.043295,1.0916867,23.32183,1.1131527
TSC10,0.8811118553248493,0.8706780422092502,21.08398,0.8839105,21.092081,0.8802193
TSC11,0.7429113641437821,0.7083520431073193,17.337132,0.9957264,17.35687,0.94902027
TSC13,0.9050011163206073,0.9286035024696901,19.997114,0.77261317,20.130796,0.8642545
TSC3,0.7347622237106497,0.692860350246969,21.438202,0.7884139,21.56215,0.83764637
TSL1,1.0,1.0,24.098536,1.070643,24.39494,1.0201614
TSR1,0.9938602366599687,0.9979793444095195,23.217188,1.1839689,23.199202,1.2124714
TSR2,0.989506586291583,0.9939380332285586,22.31625,0.8139404,22.322126,0.7820851
TSR3,0.7150033489618218,0.6771441400987877,18.794498,0.7928055,18.74261,0.7739891
TSR4,0.9819156061620897,0.99034575662326,21.745174,0.59670234,21.757477,0.5936313
TTI1,0.46617548559946415,0.46744499326448136,18.290335,1.2293255,18.410465,1.1550211
TTI2,0.39863808885912033,0.36192186798383474,18.025114,0.68219644,18.075708,0.7362132
TUB1,0.9989953114534494,0.9995509654243376,24.310179,0.4031874,24.231432,0.43163708
TUB2,1.0,1.0,25.227676,0.5676352,25.209682,0.5747931
TUB3,0.9889484259879437,0.995958688819039,22.38469,0.6348645,22.304392,0.6087556
TUB4,0.9626032596561732,0.9674449932644814,20.61786,0.6249203,20.626904,0.60799456
TUF1,0.9998883679392722,1.0,25.123356,0.5249016,25.282265,0.5292477
TUL1,0.24759991069435142,0.21171980242478672,16.938898,1.0151,16.870415,1.0454787
TUM1,0.9994418396963608,0.9997754827121689,23.06444,0.5795094,23.131037,0.5957552
TUP1,0.9998883679392722,1.0,24.875425,0.72171205,24.923195,0.68865883
TUS1,0.048001786112971644,0.03547373147732375,17.080744,0.9698485,17.050013,0.9011781
TVP15,0.0,0.0,,,,
TVP18,0.9847064076802858,0.9955096542433768,21.278877,0.78451115,21.363085,0.79339546
TVP23,0.9871623130162983,0.9950606196677144,21.443966,0.99402905,21.544697,0.9157358
TVP38,0.8325519089082385,0.8233048944768747,21.74916,0.8195907,21.846643,0.8591635
TWF1,0.9986604152712659,0.998652896273013,23.267426,0.6401713,23.275047,0.64062405
TY1A-BL,0.11520428667113194,0.05725190839694656,22.0221,2.0135381,22.280169,1.9490434
TY1A-DR2,0.38803304308997544,0.23888639425235744,22.591604,1.5501461,22.316496,1.6146578
TY1A-DR3,0.09522214780084841,0.051414458913336326,19.822002,1.5780847,19.872015,1.7005938
TY1A-H,0.11710203170350525,0.09744050291872475,19.699522,1.3453642,18.841677,1.6329974
TY1A-LR4,0.05034605938825631,0.026717557251908396,19.319586,1.1248922,19.363104,1.1628066
TY1A-MR1,0.20060281312793035,0.11562640323304894,21.80595,1.7650781,21.580164,1.916215
TY1B-DR3,0.024559053360125028,0.01414458913336327,17.994814,1.8430052,18.04832,1.8641535
TY1B-H,0.10939941951328422,0.061517736865738665,19.225409,1.283621,19.1236,1.3127557
TY1B-JR2,0.0,0.0,,,,
TY1B-LR3,0.3054253181513731,0.20969914683430624,20.028856,2.3459706,19.868134,2.2198608
TY1B-LR4,0.02489394954230855,0.014369106421194431,17.431116,1.2632198,17.467478,1.17347
TY1B-NL1,0.04811341817369948,0.02537045352492142,17.10329,1.7359658,17.014126,2.037261
TY1B-NL2,0.0391828533154722,0.020655590480466997,21.975327,1.249124,22.133844,1.292
TY1B-OL,0.38859120339361464,0.3493488998652896,21.612415,1.4972941,21.001545,1.5347403
TY1B-PR3,0.0074793480687653496,0.004265828468792097,20.43755,0.7996251,20.506382,0.70353603
TY2A-DR2,0.13641437820942173,0.07633587786259542,15.158919,1.3379891,15.1627035,1.2694352
TY2A-DR3,0.6095110515740121,0.6441400987876067,21.08809,1.6915092,20.957354,1.3517815
TY2A-GR1,0.3729627148917169,0.4146834306241581,19.928549,1.0296327,19.682823,0.95209515
TY2A-LR1,0.2442509488725162,0.2828917826672654,19.946505,1.2235459,20.251318,1.031234
TY2B-B,0.0,0.0,,,,
TY2B-C,0.6168787675820495,0.5669061517736865,20.634985,2.2562096,20.891052,2.2961328
TY2B-DR1,0.12904666220138425,0.10889088459811405,17.547733,1.8696921,17.285185,1.6582814
TY2B-DR2,0.31245813797722705,0.31634485855410865,22.868183,1.5247737,22.849789,1.2147102
TY2B-DR3,0.03962938155838357,0.021329142343960484,19.188362,0.9646957,19.272535,1.1003038
TY2B-F,0.18151373074346952,0.24382577458464302,21.632998,1.2896593,21.95522,1.1055562
TY2B-GR1,0.05682071891047109,0.028064660978895376,14.8926,1.332726,14.819032,1.4104483
TY2B-OR1,0.03605715561509266,0.04041311180960934,18.259117,1.3756562,17.87929,1.1024544
TY2B-OR2,0.0,0.0,,,,
TYE7,0.21042643447198034,0.2173327346205658,17.282492,1.2765493,17.126633,1.1713109
TYR1,0.9903996427774057,0.9957341715312079,21.348593,0.6447523,21.247835,0.64507616
TYS1,0.9995534717570886,0.9997754827121689,24.635193,0.4353497,24.70005,0.4304443
TYW1,0.9896182183523108,0.9970812752581949,21.239836,0.9626757,21.370546,0.8710987
TYW3,0.9783433802187989,0.9786708576560396,20.945793,0.77385473,20.774252,0.7773677
UAF30,0.11286001339584728,0.1097889537494387,16.046736,0.5928626,16.119656,0.6460468
UBA1,1.0,1.0,24.802555,0.6056686,24.77101,0.57152385
UBA2,0.9879437374413932,0.995958688819039,21.808867,0.69351554,21.803661,0.6839655
UBA3,0.44552355436481356,0.48383475527615627,19.853436,1.6045128,19.82759,1.5859537
UBA4,0.9968743022996205,0.9991019308486754,21.943567,0.43386737,21.959446,0.44895488
UBC1,0.999330207635633,0.9997754827121689,23.874191,0.36715695,23.951096,0.41202366
UBC12,0.7950435365036839,0.7330489447687472,19.283384,1.3934879,19.401604,1.3689848
UBC13,0.9964277740567091,0.998652896273013,23.316677,0.48505095,23.313223,0.50150704
UBC4,0.9797945970082608,0.9786708576560396,23.991402,1.4175651,23.657675,1.460412
UBC5,0.04208528689439607,0.03929052537045352,17.20147,1.0980694,17.164543,1.1789806
UBC6,0.8744139316811789,0.898069151324652,20.559402,0.83603853,20.716993,0.80550265
UBC7,0.9911810672025005,0.9932644813650651,21.76477,0.815895,21.803083,0.8646653
UBC8,0.9507702612190221,0.9647507858105074,21.15215,1.3429577,21.206305,1.4184749
UBC9,0.9388256307211431,0.9198473282442748,22.021461,0.8884115,21.976336,0.87941563
UBP1,0.9927439160526903,0.9977548271216884,22.465403,0.78370565,22.466955,0.8061245
UBP10,0.9771154275507926,0.9865289627301302,20.765789,0.5654233,20.764488,0.6082167
UBP11,0.0,0.0,,,,
UBP12,0.971868720696584,0.9759766502020656,20.08048,0.89212734,20.063995,0.91683346
UBP13,0.9458584505469971,0.9440951953300404,18.499311,0.8333276,18.459776,0.8162686
UBP14,0.98448314355883,0.9952851369555455,21.777603,0.70593506,21.85489,0.75637025
UBP15,0.993636972538513,0.9977548271216884,22.691809,0.9176824,22.702688,1.0455157
UBP16,0.4828086626479125,0.5105523125280647,16.645632,1.0959173,16.596304,1.0875968
UBP2,0.9955347175708864,0.9975303098338572,21.342854,0.53402334,21.323517,0.5438109
UBP3,0.992967180174146,0.9970812752581949,22.778513,0.4584966,22.784197,0.42771837
UBP5,0.7426881000223264,0.6933093848226314,17.322258,0.6567145,17.273207,0.65192103
UBP6,0.9994418396963608,0.9995509654243376,23.266973,0.4291837,23.249607,0.44267872
UBP7,0.9636079482027238,0.9497081275258195,18.547298,0.869358,18.535292,0.89456064
UBP8,0.7493860236659968,0.6587337224966322,15.764481,1.137453,15.761006,1.1271269
UBP9,0.46316141995981247,0.44140098787606646,16.232616,0.9087135,16.183546,0.91159725
UBR1,0.9883902656843045,0.9957341715312079,21.289028,0.7428176,21.281,0.74808294
UBR2,0.7237106496985934,0.7240682532555007,17.174196,0.9010825,17.249786,0.8844184
UBS1,0.0,0.0,,,,
UBX2,0.9618218352310783,0.9741805118994162,19.584217,0.65358675,19.512535,0.6770937
UBX3,0.8547666889930788,0.8720251459362371,19.763609,1.3655838,19.785446,1.3979588
UBX4,0.9719803527573119,0.9833857207004939,20.994066,0.42805016,21.007261,0.45615628
UBX5,0.9803527573119,0.9921418949259093,20.832172,0.69024324,20.849226,0.6782123
UBX6,0.5679839249832552,0.5381679389312977,17.319828,0.89687365,17.373964,0.90440303
UBX7,0.9802411252511721,0.991692860350247,20.752476,0.72699124,20.757256,0.7814677
UCC1,0.09231971422192453,0.09317467444993265,17.562908,0.80196035,17.591253,0.7959
UFD1,0.9991069435141773,0.9993264481365065,22.289093,0.6729883,22.262299,0.69210607
UFD2,0.9837017191337352,0.9939380332285586,21.58681,0.4182397,21.532425,0.40122524
UFD4,0.9864925206519313,0.9896722047597665,21.016502,0.88413775,20.963644,0.8958311
UFE1,0.931123018530922,0.927031881454872,20.925846,1.3562117,20.94624,1.3321704
UFO1,0.9812458137977227,0.9912438257745847,19.518005,0.8524853,19.416275,0.80437076
UGA1,0.9997767358785443,1.0,24.118547,0.7178336,24.178839,0.73032504
UGA2,0.9907345389595892,0.9968567579703638,23.272137,1.0742072,23.22923,1.070628
UGA3,0.5870730073677161,0.5797036371800629,17.463078,1.0271562,17.567104,1.0129892
UGA4,0.009153828979682964,0.005388414907947912,19.044207,2.179021,19.3573,2.3295865
UGO1,0.9860459924090199,0.9966322406825325,20.659174,0.5716997,20.72286,0.5877203
UGP1,0.9998883679392722,1.0,26.1787,0.58384204,26.38035,0.5614088
UGX2,0.015405224380442064,0.011450381679389313,20.648832,1.4232273,20.137478,1.0894073
UIP3,0.4096896628711766,0.35990121239335426,18.550053,1.4013848,17.856833,1.5080959
UIP4,0.9095780308104487,0.9541984732824428,21.938395,1.2369505,21.911827,1.2030648
UIP5,0.0017861129716454567,0.000449034575662326,16.465439,0.6809785,16.009222,0.4497819
ULA1,0.17224826970305873,0.19263583295913786,19.176123,0.87258756,19.419489,0.8402382
ULI1,0.03415941058271936,0.02020655590480467,20.086098,0.55771136,20.044567,0.5908986
ULP1,0.8370171913373521,0.7112707678491244,20.196682,1.4244438,20.183727,1.2902709
ULP2,0.025563741906675597,0.018410417602155366,15.567395,0.99983394,15.919065,1.2165194
ULS1,0.8295378432685867,0.7777278850471486,16.899784,0.66993326,16.90004,0.64034045
UME1,0.9933020763563295,0.995958688819039,21.897087,0.9592579,21.865717,0.9420509
UME6,0.937486045992409,0.9328693309384822,17.861814,1.0780119,17.916548,1.0559623
UMP1,0.9581379772270596,0.9773237539290526,20.226852,0.77487206,20.378504,0.7156169
UNG1,0.6057155615092654,0.5949708127525819,19.5144,0.75305253,19.443768,0.774641
UPC2,0.2067425764679616,0.1881454872025146,17.952316,0.72059447,17.958466,0.7318118
UPF3,0.8340031256977004,0.7950157162101482,20.153301,1.5564367,20.251984,1.4899286
UPS1,0.03549899531145345,0.033902110462505616,16.094053,0.8675079,16.122967,0.85889244
UPS2,0.41940165215449876,0.48069151324652,17.922106,0.9591728,18.05523,1.0041933
UPS3,0.4233087742799732,0.42186798383475527,17.812592,0.93588626,17.850998,0.88291466
URA1,0.9994418396963608,0.9997754827121689,23.904732,0.63165027,24.001698,0.65100086
URA10,0.9955347175708864,0.9964077233947014,23.101192,1.2957435,23.172945,1.3555398
URA2,0.9998883679392722,1.0,25.086649,0.47630963,25.16655,0.47248274
URA3,0.9998883679392722,1.0,23.370173,0.44463113,23.332151,0.4372673
URA4,0.9899531145344943,0.9948361023798833,22.899609,0.5836788,22.794981,0.61880165
URA5,1.0,1.0,24.952497,0.480397,25.03448,0.4875361
URA6,0.9918508595668676,0.9968567579703638,22.940306,0.5492173,22.842922,0.5813966
URA7,0.9998883679392722,1.0,24.391005,0.63482463,24.373377,0.6533919
URA8,0.9957579816923421,0.9982038616973506,22.448587,0.79491144,22.169827,0.90435326
URB1,0.9921857557490511,0.9961832061068703,21.606651,0.71988165,21.573357,0.70112115
URB2,0.989506586291583,0.9968567579703638,21.82052,0.96231604,21.791552,0.95956784
URC2,0.01172136637642331,0.00673551863493489,16.16242,0.7528693,16.05929,0.6792574
URE2,0.9977673587854432,0.9984283789851819,22.850903,0.8535236,22.761713,0.86776984
URH1,0.8273052020540299,0.9048046699595869,21.278936,0.7614352,21.050634,0.72494805
URK1,0.8507479348068765,0.7911989223170184,18.40464,0.9773411,18.47494,0.9634174
URM1,0.4569100245590534,0.4539739559946116,19.138128,1.6265047,19.267765,1.5476204
URN1,0.8117883456128601,0.7667265379434216,18.448433,0.9401466,18.376701,0.8927329
USA1,0.8957356552801965,0.8872923215087561,17.489462,1.0292614,17.420269,0.9841974
USB1,0.572337575351641,0.5312079030085317,18.3835,0.89548236,18.48421,0.9019189
USE1,0.9457468184862693,0.9519533004041311,19.4381,0.67575777,19.34677,0.7030819
USO1,0.983143558830096,0.9925909295015716,20.99838,0.42221677,20.99023,0.44132996
USV1,0.40008930564858225,0.3648405927256399,16.993677,1.0835043,16.961853,1.0085785
UTH1,0.9963161419959813,0.997305792546026,23.500994,1.4964696,23.50027,1.2508533
UTP10,0.9991069435141773,0.9997754827121689,22.699617,0.5088967,22.72023,0.5375372
UTP11,0.9885018977450324,0.9925909295015716,21.160265,0.72533303,21.194937,0.71280754
UTP13,0.9935253404777852,0.9979793444095195,22.24604,0.7106572,22.259771,0.6933572
UTP14,0.9859343603482921,0.9957341715312079,21.272877,0.73177814,21.238665,0.7591488
UTP15,0.9968743022996205,0.997305792546026,24.18631,0.7637273,24.197573,0.7563369
UTP18,0.9700826077249386,0.9674449932644814,21.13297,0.9456153,21.108818,0.9004625
UTP20,0.9924090198705068,0.9977548271216884,21.54971,0.60747486,21.404516,0.6683766
UTP21,0.997209198481804,0.9982038616973506,22.006271,0.7043229,22.03826,0.6781166
UTP22,0.9962045099352534,0.9979793444095195,22.40383,0.6157211,22.370293,0.6249353
UTP23,0.9536726947979459,0.9328693309384822,21.684872,0.6362298,21.772194,0.66957843
UTP25,0.9943067649028801,0.9968567579703638,22.274237,0.8163115,22.240135,0.78801316
UTP30,0.9801294931904443,0.9795689268073642,20.029053,0.7249904,19.965223,0.7753708
UTP4,0.9954230855101586,0.9968567579703638,22.571266,0.61005837,22.560555,0.61119926
UTP5,0.9909578030810449,0.9964077233947014,22.238106,0.5717705,22.222012,0.5866756
UTP6,0.996539406117437,0.9988774135608441,22.240244,0.612862,22.285618,0.57020825
UTP7,0.9983255190890824,0.998652896273013,23.587603,1.5115461,23.57779,1.5657781
UTP8,0.9949765572672472,0.9975303098338572,22.78698,0.64070064,22.828949,0.62157404
UTP9,0.995088189327975,0.9961832061068703,22.111692,0.8954057,22.11752,0.8785173
UTR1,0.9768921634293369,0.9881005837449484,20.364712,0.59628135,20.324167,0.60415846
UTR2,0.91571779415048,0.9045801526717557,21.35877,1.528815,21.094902,1.4185007
UTR4,0.9605938825630721,0.986304445442299,22.156324,1.4421431,22.125868,1.3778712
VAB2,0.2342040634070105,0.18230803771890436,17.2046,0.6101304,17.077023,0.59421915
VAC14,0.995088189327975,0.9961832061068703,21.04681,0.58942676,21.031954,0.6510965
VAC17,0.04230855101585175,0.03143242029636282,17.725376,1.386945,17.314463,1.3867726
VAC7,0.4549006474659522,0.3904355635383925,17.849754,0.7836545,17.791359,0.76772213
VAC8,0.9991069435141773,0.9995509654243376,23.903683,0.63055867,23.973001,0.6777818
VAM3,0.893279749944184,0.9007633587786259,17.758366,0.73498374,17.79811,0.7071802
VAM6,0.9046662201384238,0.8522676246070947,18.818666,0.81264454,18.690754,0.8066836
VAM7,0.9714221924536727,0.9777727885047148,20.641308,0.52749234,20.621752,0.49670908
VAN1,0.9926322839919625,0.9968567579703638,21.550095,0.6701399,21.59912,0.68796325
VAR1,0.9803527573119,0.9932644813650651,21.300753,0.6486675,21.299248,0.62547886
VAS1,0.9997767358785443,1.0,24.98072,0.43205154,25.02945,0.41042835
VBA1,0.27349854878321056,0.20229007633587787,17.38651,1.0216765,17.265003,0.9116455
VBA4,0.686090645233311,0.8172429277054333,20.839283,1.028034,21.020306,0.9938753
VCX1,0.8443849073453896,0.8619218679838347,20.308285,0.88593245,20.447819,0.8481511
VEL1,0.0,0.0,,,,
VFA1,0.5781424425094888,0.5246969016614279,16.541897,0.90629077,16.615738,0.8959896
VHC1,0.8639205179727618,0.7983834755276156,18.299103,0.98310995,18.28137,0.9060966
VHR1,0.7698146907791917,0.70655590480467,18.846743,0.86347204,18.755358,0.80546546
VHR2,0.3085510158517526,0.3004041311180961,17.958006,0.8562046,17.844961,0.81362927
VHS1,0.0660861799508819,0.06241580601706331,16.56018,0.7219483,16.497414,0.77041715
VHS2,0.9813574458584505,0.9851818590031433,20.010977,1.2442485,19.829836,1.1975113
